;original_title;budget;popularity;release_date;revenue;clear_genres
43225;しあわせのパン;0;0.589618;2012-01-28;0.0;Comedy, Adventure
43226;Wir sind die Flut;0;0.452123;2016-11-03;0.0;Mystery, Drama, Science Fiction
43227;湯を沸かすほどの熱い愛;0;1.232753;2016-10-29;0.0;Drama, Comedy
43228;Танцы насмерть;5000000;2.243493;2017-03-16;0.0;Action, Fantasy
43229;Время первых;7075038;10.181;2017-04-12;9868942.0;Adventure, Drama, History
43230;少女;0;0.340654;2016-10-08;0.0;Drama
43231;Baywatch;69000000;35.637691;2017-05-12;177856751.0;Action, Comedy
43232;Unforgettable;12000000;10.159713;2017-04-20;17768012.0;Drama, Thriller
43233;Snatched;42000000;11.214779;2017-05-03;60845711.0;Action, Comedy
43234;Replica;7000;0.002374;2005-04-01;0.0;Romance, Science Fiction, Thriller
43235;La vie à l'envers;0;0.106273;1964-09-01;0.0;Drama
43236;Type O Negative: Symphony for the Devil;0;0.046401;2006-01-01;0.0;Music
43237;Superbia;0;0.04229;2016-05-17;0.0;Animation
43238;The Mummy;125000000;33.704935;2017-06-06;407778013.0;Thriller, Action, Adventure
43239;Verschwende deine Jugend;0;0.742665;2003-07-03;0.0;Comedy, Drama, Music
43240;The New Swiss Family Robinson;0;0.770475;1998-12-25;0.0;Adventure
43241;From a House on Willow Street;0;10.709604;2017-03-24;0.0;Action, Horror
43242;Life-Size;0;6.648653;2000-03-05;0.0;Comedy, Family, Fantasy
43243;The Matrimaniac;0;0.241805;1916-12-16;0.0;Romance, Comedy
43244;Stilleben;0;0.256207;1997-05-23;0.0;Documentary
43245;Adama;0;2.135199;2015-10-21;0.0;Animation, Drama
43246;Taxandria;0;0.628835;1994-01-01;0.0;Fantasy, Animation, Adventure
43247;In Memory of My Father;0;0.00972;2005-06-03;0.0;Comedy, Drama
43248;The Mouse and His Child;0;0.754872;1977-11-18;0.0;Animation, Drama, Family
43249;1:54;0;2.054256;2016-10-13;0.0;Drama
43250;The Sweet Life;0;0.988396;2016-06-07;0.0;Romance, Drama, Comedy
43251;Back to the Well: 'Clerks II';0;0.569257;2006-11-28;0.0;Documentary
43252;Gefängnisbilder;0;0.054774;2000-07-01;0.0;Documentary
43253;Secuestro;0;5.157436;2016-08-19;0.0;Mystery, Thriller
43254;Granny O'Grimm's Sleeping Beauty;0;0.865532;2008-01-01;0.0;Animation
43255;The Fate of the Furious;250000000;48.573287;2017-04-12;1238764765.0;Action, Crime, Thriller
43256;Cézanne et moi;0;4.495703;2016-09-21;0.0;Comedy, Drama
43257;Wild and Woolly;0;0.109246;1917-06-24;0.0;Drama, Action, Comedy
43258;After Porn Ends 2;0;5.523286;2017-03-28;0.0;Documentary
43259;Burning Sands;0;2.155753;2017-01-24;0.0;Drama
43260;SCOOP!;0;0.319085;2016-10-01;0.0;Mystery
43261;我不是潘金莲;0;2.116032;2016-09-29;0.0;Comedy, Drama
43262;Yip Man chinchyun;0;1.191096;2010-06-24;0.0;Drama, Action, History
43263;Teleios;1000000;2.296394;2017-04-06;0.0;Science Fiction
43264;Tout de suite maintenant;0;1.153504;2016-06-22;0.0;Drama
43265;Sandy Wexler;0;10.213483;2017-04-14;0.0;Comedy
43266;Walking with the Enemy;0;2.313749;2014-04-25;0.0;Action, Drama
43267;Extortion;0;12.593368;2017-01-02;0.0;Action, Adventure, Crime, Drama, Thriller
43268;The Swan Princess Christmas;40000000;1.647024;2012-11-05;0.0;Animation
43269;La curée;0;0.319446;1966-06-22;0.0;Drama, Romance
43270;Betting on Zero;0;0.983882;2017-03-17;0.0;Documentary
43271;Judging Japan;0;0.062252;2016-05-22;0.0;Documentary
43272;Die Schöpfer der Einkaufswelten;0;0.072324;2001-06-11;0.0;
43273;Here Alone;0;3.010304;2016-04-15;0.0;Drama, Horror, Science Fiction, Thriller
43274;London Spy;0;1.1196;2015-11-09;0.0;Romance, Crime, Drama, Mystery, Thriller
43275;The Transfiguration;0;6.371291;2017-04-07;0.0;Horror, Drama
43276;Sweet, Sweet Lonely Girl;0;1.475247;2016-09-22;0.0;Drama, Horror, Thriller
43277;Fantozzi Contro Tutti;0;4.348083;1980-11-20;0.0;Comedy
43278;Love on the Run;0;0.05764;1936-11-20;0.0;Comedy, Fantasy, Romance
43279;The Rift;0;2.764506;2016-04-28;0.0;Thriller, Horror, Science Fiction
43280;Another Evil;0;0.882583;2017-05-05;0.0;Comedy, Horror
43281;一页台北;0;1.574303;2010-04-02;0.0;Comedy, Foreign
43282;L'allenatore nel pallone;0;0.13914;1984-10-26;0.0;Comedy
43283;Fantozzi;0;4.969226;1975-03-27;0.0;Comedy
43284;Io sono un autarchico;1000;0.007223;1976-12-14;0.0;Comedy, Drama
43285;Win It All;0;4.096366;2017-03-11;0.0;Comedy
43286;Captain Underpants: The First Epic Movie;38000000;88.561239;2017-06-01;110824373.0;Action, Animation, Comedy, Family
43287;3 Idiotas;0;0.959942;2017-04-02;0.0;Family, Comedy
43288;Band Aid;0;2.302455;2017-06-02;0.0;Comedy
43289;It Comes at Night;5000000;20.504587;2017-06-09;0.0;Horror, Mystery, Thriller
43290;Megan Leavey;0;11.852169;2017-06-09;0.0;Drama, War
43291;My Cousin Rachel;0;12.855228;2017-06-08;2676077.0;Drama, Romance
43292;I Love You Both;0;1.158989;2017-06-09;0.0;Comedy
43293;11:55;0;0.722501;2017-06-09;0.0;Drama, Crime
43294;Cars 3;175000000;19.148182;2017-06-15;350170057.0;Family, Comedy, Animation, Adventure
43295;Maudie;0;6.404957;2017-04-14;0.0;Drama, History, Romance
43296;バイオハザード ヴェンデッタ;0;13.875911;2017-05-27;0.0;Action, Adventure, Animation, Horror, Mystery, Science Fiction
43297;Secrets of the Summer House;0;0.121553;2008-01-01;0.0;Thriller, Drama, Horror, Mystery
43298;Mad Families;0;0.716404;2017-01-12;0.0;Comedy
43299;Les Fausses confidences;0;0.219166;2017-04-13;0.0;Drama, Comedy
43300;From the Sea to the Land Beyond;0;0.640336;2012-06-12;0.0;Documentary
43301;Boyka: Undisputed IV;0;67.955052;2016-08-01;0.0;Thriller, Action, Crime
43302;Titanics Ti Liv;0;0.039312;2007-10-31;0.0;Drama, Action, Thriller, Mystery, Family, Foreign
43303;Den siste revejakta;0;0.465658;2008-08-29;0.0;Comedy, Crime, Drama, Mystery
43304;De ontsnapping;0;1.061068;2015-04-30;0.0;Drama
43305;God Respects Us When We Work, but Loves Us When We Dance;0;0.036471;1968-01-01;0.0;
43306;Hotell E;0;0.035346;1992-01-01;0.0;Animation
43307;The Marine 5: Battleground;0;9.930139;2017-03-16;0.0;Action
43308;The Covenant;0;1.257845;2017-02-07;0.0;Horror
43309;Horror Story;0;0.351319;2013-09-13;0.0;Horror
43310;The Recovered;0;0.010592;2008-01-01;0.0;
43311;Mini's First Time;0;2.389319;2006-05-01;0.0;Comedy, Crime, Drama
43312;The Wonderful Wizard of Oz;0;0.759167;1910-03-24;0.0;Adventure, Comedy, Fantasy
43313;Shala;0;0.211338;2011-01-20;0.0;Drama
43314;Toshi wo totta wani;0;0.072941;2005-01-01;0.0;Animation
43315;ルパン三世 バイバイ・リバティー危機一発！;0;0.630398;1989-04-01;0.0;Action, Animation, Comedy, TV Movie
43316;Rufus;0;0.242644;2016-01-18;0.0;Comedy, Family
43317;Rufus 2;0;2.069952;2017-01-16;0.0;Family, Fantasy, Comedy
43318;The Book of Henry;10000000;24.553725;2017-06-16;4219536.0;Thriller, Drama, Crime
43319;Mi adorado Juan;0;0.001358;1950-02-12;0.0;Drama
43320;Planet Earth II;0;5.651997;2016-11-06;0.0;Documentary
43321;この世界の片隅に;0;2.914029;2016-11-12;19204593.0;Animation, Drama
43322;Une vraie jeune fille;0;16.295091;1976-01-01;0.0;Drama
43323;Parfait amour!;0;1.224596;1996-10-23;0.0;Drama, Romance
43324;Hametsu No Mars;0;0.052812;2005-07-08;0.0;Science Fiction, Animation, Horror
43325;The Hero;0;6.549788;2017-06-09;3384747.0;Drama
43326;Sepultura: Under Siege (Live in Barcelona);0;0.067518;1991-05-12;0.0;Music, Documentary
43327;11 Blocks;0;0.19438;2015-09-27;0.0;Action
43328;Citizen Jane: Battle for the City;0;0.192367;2017-04-21;0.0;Documentary
43329;Frauen über R. W. Fassbinder;0;0.000146;1992-01-01;0.0;Documentary
43330;Drain the Titanic;0;0.038917;2016-05-05;0.0;Documentary
43331;ギニーピッグ 悪魔の実験;0;1.177852;1985-09-04;0.0;Horror
43332;Paris-Willouby;0;1.161943;2016-01-20;0.0;Comedy, Drama
43333;La lingua del santo;0;0.155198;2000-09-14;0.0;Comedy
43334;Kubrick Remembered;0;0.23941;2014-11-04;0.0;Documentary
43335;The Wall;0;15.5975;2017-05-12;1803009.0;Drama, Thriller, War
43336;Without Evidence;0;2.083168;1995-10-12;0.0;Drama, Thriller
43337;True Identity;0;0.815294;1991-07-23;0.0;Comedy
43338;Maquinaria Panamericana;0;0.03209;2016-02-14;0.0;Drama, Comedy
43339;Diamond Cartel;7000000;1.95914;2017-03-24;0.0;Action
43340;I 2 soliti idioti;0;2.137039;2012-12-20;0.0;Comedy
43341;The Anatomy of Hate;0;0.110588;2009-04-21;0.0;
43342;Korgoth of Barbaria;0;0.765373;2006-06-03;0.0;Animation, Comedy, Fantasy
43343;Raiders of the Living Dead;0;0.124544;1986-01-01;0.0;Horror
43344;I quattro dell'apocalisse;0;0.619874;1975-08-12;0.0;Western, Action, Foreign
43345;Didi und die Rache der Enterbten;0;0.016023;1985-02-08;0.0;Comedy
43346;Άφτερλωβ;0;0.138258;2017-05-18;0.0;Drama, Comedy
43347;Fuera de carta;0;1.653025;2008-04-11;0.0;Comedy
43348;Wizards of the Lost Kingdom;0;0.62048;1985-10-01;0.0;Action, Adventure, Fantasy
43349;Only For One Night;3500000;0.698883;2016-10-01;0.0;Thriller
43350;Esperando La Carroza;0;1.224559;1985-05-06;0.0;Comedy
43351;Girlfriends;0;0.851935;1978-08-01;0.0;Drama, Comedy
43352;Bloodfight;0;0.255977;1989-06-24;0.0;Action
43353;Phoenix Forgotten;2800000;12.560942;2017-04-21;3600000.0;Horror, Mystery, Science Fiction
43354;Pieles;0;3.293257;2017-04-15;0.0;Drama, Comedy
43355;The Immortal Life of Henrietta Lacks;0;3.017803;2017-04-22;0.0;Drama
43356;His Musical Career;0;0.784595;1914-11-07;0.0;Comedy
43357;Kiehumispiste;0;0.112133;2017-01-23;0.0;Documentary
43358;The Movie Hero;475000;0.225311;2003-03-08;0.0;Comedy, Drama
43359;The Irresistible Blueberry Farm;0;0.587236;2016-10-02;0.0;TV Movie, Romance, Mystery
43360;Tommy's Honour;0;1.774843;2017-07-07;0.0;Drama, Romance
43361;My Way: The Rise and Fall of Silvio Berlusconi;0;0.165569;2016-11-08;0.0;Documentary
43362;Circuitry Man;0;0.935723;1990-05-01;0.0;Science Fiction, Action
43363;Looking for Light: Jane Bown;0;0.071112;2014-04-25;0.0;Documentary
43364;Mord in Eberswalde;0;0.784362;2013-01-30;0.0;Crime, Thriller
43365;Handsome Devil;1050000;16.112052;2017-02-15;0.0;Drama
43366;Flatland: The Film;0;0.454686;2007-01-14;0.0;Animation, Science Fiction
43367;Darkened Room;0;0.944368;2002-04-12;0.0;Drama
43368;Boat;0;0.479388;2007-01-30;0.0;Foreign
43369;The Amputee;0;1.828178;1974-01-01;0.0;Drama
43370;Lady Blue Shanghai;0;0.824515;2010-05-16;0.0;Drama, Mystery
43371;Lowriders;916000;4.612622;2017-04-28;2403885.0;Drama
43372;Heavy Traffic;950000;0.820911;1973-08-08;1500000.0;Animation, Comedy, Drama
43373;Mr. Mike's Mondo Video;0;0.219714;1979-09-20;0.0;Comedy
43374;Die Hölle – Inferno;0;1.241803;2017-01-19;0.0;Thriller
43375;Day of the Fight;3900;1.206349;1951-04-26;0.0;Documentary
43376;Flying Padre;0;1.814277;1951-03-23;0.0;Documentary
43378;George Carlin: On Location at Phoenix;0;0.040509;1978-07-23;0.0;TV Movie, Comedy, Documentary
43379;George Carlin: Carlin at Carnegie;0;0.933868;1982-10-10;0.0;Comedy, Documentary, TV Movie
43380;George Carlin - On Location at USC;0;0.855637;1977-01-01;0.0;TV Movie, Comedy, Documentary
43381;George Carlin: Doin' it Again;0;1.169166;1990-03-23;0.0;TV Movie, Comedy, Documentary
43382;Carlin on Campus;0;0.448493;1984-04-18;0.0;Comedy, Documentary, TV Movie
43383;You Can't Cheat an Honest Man;0;0.540059;1939-02-17;0.0;Comedy
43384;Poppy;0;0.166494;1936-06-17;0.0;Comedy
43385;George Carlin: What Am I Doing in New Jersey?;0;0.001021;1988-06-09;0.0;Comedy, Documentary, TV Movie
43386;Charlie Murphy: I Will Not Apologize;0;0.360583;2010-01-01;0.0;Comedy
43387;Frankenweenie;1000000;5.280241;1984-12-14;0.0;Comedy, Family
43388;The Dark Tapes;65000;3.525879;2017-04-17;0.0;Horror, Science Fiction, Thriller
43389;Za dvumya zaytsami;0;0.87052;1961-12-21;0.0;Comedy
43390;Mythica: The Godslayer;0;3.856398;2016-12-17;0.0;Adventure, Fantasy, Action
43391;凶榜;0;0.696036;1981-11-05;0.0;Horror
43392;Королёв;6000000;0.292296;2007-10-29;31000.0;Drama
43393;Beyond Skyline;0;6.416249;2017-10-20;0.0;Action, Science Fiction
43394;Punching Henry;0;1.797552;2017-02-24;0.0;Comedy
43395;Shake! Otis at Monterey;0;0.052331;1987-10-16;0.0;Documentary, Music
43396;The Time Travelers;250000;1.118899;1964-10-29;0.0;Science Fiction
43397;Cry Wilderness;0;0.541464;1987-02-01;0.0;Fantasy, Adventure, Family
43398;They Call Me Macho Woman;0;0.200919;1991-01-01;0.0;Action
43399;Mars et Avril;0;0.779743;2012-10-05;0.0;Drama, Science Fiction
43400;Isolation;0;1.365543;2015-10-31;0.0;Action, Crime, Thriller
43401;Supervention;0;1.02124;2013-10-24;0.0;Documentary
43402;Sam Was Here;0;1.81409;2016-09-27;0.0;Horror, Mystery, Thriller
43403;How to Be a Latin Lover;0;7.299803;2017-04-28;26251899.0;Comedy
43404;Ninja Bachelor Party;0;0.297758;1991-01-01;0.0;Comedy
43405;The Trip to Spain;0;1.223145;2017-08-31;0.0;Drama, Comedy
43406;5 แพร่ง;0;1.463995;2009-09-23;0.0;Thriller, Horror
43407;Ladda Land;0;0.936761;2011-04-28;0.0;Horror, Foreign
43408;เคาท์ดาวน์;0;0.987869;2012-12-19;0.0;Thriller
43409;Wound;0;0.239349;2010-07-26;0.0;Fantasy, Horror, Thriller, Foreign
43410;Malibu Express;500000;0.558542;1985-03-01;0.0;Action, Adventure, Comedy, Crime
43411;Picasso Trigger;0;0.629329;1988-02-01;0.0;Action, Crime
43412;Savage Beach;0;0.76945;1989-10-01;0.0;Action, Thriller
43413;Guns;0;0.665062;1990-11-09;0.0;Action, Crime
43414;Nobody Speak: Trials of the Free Press;0;0.765677;2017-01-24;0.0;Documentary
43415;Brigsby Bear;0;2.216551;2017-07-27;0.0;Comedy, Drama
43416;Little Angels;0;0.025886;2015-09-24;0.0;Documentary
43417;Bianca;0;2.806092;1984-02-23;0.0;Drama, Comedy
43418;Lucas Brothers: On Drugs;0;0.552579;2017-04-18;0.0;Comedy
43419;Tramps;2000000;6.754817;2016-09-10;0.0;Comedy, Romance
43420;I Am Heath Ledger;0;2.293791;2017-04-23;0.0;Documentary
43421;Oh Dem Watermelons;0;0.10719;1965-09-16;0.0;
43422;Lewis Black: Red, White & Screwed;0;1.532796;2006-06-10;0.0;Comedy
43423;Lewis Black: Old Yeller - Live at the Borgata;0;0.548512;2013-08-24;0.0;Comedy
43424;Lewis Black: In God We Rust;0;0.426881;2012-03-17;0.0;Comedy
43425;Lewis Black:  Black on Broadway;0;0.430497;2004-05-14;0.0;Comedy
43426;Robin Williams - Off the Wall;0;0.0;1978-02-04;0.0;
43427;Andy Kaufman Plays Carnegie Hall;0;0.0525;1980-01-01;0.0;
43428;Robin Williams: A Night at the Met;0;1.196539;1986-08-09;0.0;Comedy
43429;Stewart Lee: Stand-Up Comedian;0;0.214093;2005-10-17;0.0;Comedy
43430;Katt Williams: Live;0;0.306781;2006-09-26;0.0;Comedy
43431;Katt Williams: American Hustle;0;0.248574;2007-01-01;0.0;Comedy
43432;Katt Williams: It's Pimpin Pimpin;0;0.513891;2008-11-11;0.0;Comedy
43433;Doug Stanhope: Deadbeat Hero;0;0.408733;2004-08-24;0.0;Comedy
43434;Doug Stanhope: No Refunds;0;0.761797;2007-08-03;0.0;Comedy
43435;DJ Q.bert's Wave Twisters;0;0.199296;2001-01-23;0.0;Music
43436;Angels' Brigade;0;0.992629;1979-01-01;0.0;Action, Comedy
43437;幸福の鐘;0;0.389411;2003-11-22;0.0;Comedy, Drama
43438;Killing Reagan;0;0.916082;2016-10-16;0.0;Drama
43439;Bieffekterna;0;0.106215;2016-10-21;0.0;Action, Drama, Thriller, Science Fiction
43440;Sand Castle;0;7.823933;2017-04-21;0.0;Drama, War
43441;Dvojina;1000000;0.747844;2013-08-22;0.0;Drama
43442;Al Capone: Icon;0;0.071084;2014-07-22;0.0;Documentary
43443;Slam - Tutto per una ragazza;0;5.372696;2016-11-20;0.0;Comedy
43444;Santo contra los zombies;0;0.347297;1961-01-02;0.0;Horror, Action, Adventure, Mystery
43445;Mifune: The Last Samurai;0;0.354285;2016-11-25;0.0;Documentary
43446;Cold Harbour;0;0.974266;2014-07-25;0.0;Thriller, Crime
43447;The Work of Director Chris Cunningham;0;0.719482;2003-10-22;0.0;Music
43448;The Jacksons: An American Dream;0;1.717329;1992-11-15;0.0;Drama, Music
43449;Bill Hicks: It's Just a Ride;0;0.734406;1994-06-18;0.0;Documentary
43450;Moontrap: Target Earth;0;0.427982;2017-02-07;0.0;Action, Science Fiction, Adventure
43451;Bear Island;12200000;1.854507;1979-12-05;0.0;Mystery, Adventure, Thriller, Action
43452;Uncertain;0;0.415139;2017-03-09;0.0;Documentary
43453;Spin;0;0.41673;2005-01-01;0.0;Drama, Comedy, Romance
43454;Lil Rel: RELevent;0;0.164076;2015-09-05;0.0;Comedy
43455;Fire Maidens of Outer Space;0;0.957614;1956-07-01;0.0;Science Fiction
43456;Orson Welles, autopsie d'une légende;0;0.0656;2015-05-09;0.0;Documentary
43457;Uncle Bob;0;0.378963;2010-06-26;0.0;Documentary
43458;I Need That Record;10;0.189111;2008-05-03;0.0;Documentary
43459;Godspell: A Musical Based on the Gospel According to St. Matthew;0;1.516959;1973-03-21;0.0;Music, Family
43460;Salvador Allende;0;0.213073;2004-09-08;0.0;Documentary
43461;Megafault;1200000;2.593354;2009-10-10;0.0;TV Movie, Action, Adventure, Science Fiction
43462;Falco - Verdammt, wir leben noch!;0;0.518516;2008-02-07;0.0;Drama, Music
43463;Shockwave Darkside;0;0.364068;2014-08-22;0.0;Horror, Science Fiction, Action
43464;Konec starých časů;0;0.035199;1990-02-01;0.0;Comedy
43465;海難1890;0;0.477985;2015-12-05;0.0;Drama
43466;7 Kocalı Hürmüz;0;0.307432;2009-11-20;0.0;Comedy, History, Romance
43467;Ah Nerede;0;0.181492;1975-11-19;0.0;
43468;Ali Baba ve 7 Cüceler;0;1.788631;2015-11-13;0.0;Adventure, Action, Comedy
43469;Avanak Apdi;0;0.39052;1978-01-01;0.0;Comedy
43470;Ay Lav Yu;0;0.950561;2010-03-12;0.0;Comedy
43471;Bizim Aile;65700;0.96053;1975-09-07;214600.0;Comedy, Family, Drama
43472;Çalgı Çengi;0;0.886442;2011-02-18;0.0;Comedy
43473;Ateş Böceği;0;0.957019;1975-09-16;0.0;Comedy
43474;En Büyük Şaban;0;0.162816;1983-02-21;0.0;Comedy, Drama
43475;Eyyvah Eyvah;0;1.806372;2010-02-26;0.0;
43476;Sultan;0;0.000347;1978-12-01;0.0;Romance, Family, Comedy
43477;Gülen Gözler;0;0.452158;1977-03-01;0.0;Comedy, Drama, Family
43478;Hanzo;0;0.384583;1975-04-01;0.0;Comedy
43479;Neseli günler;0;0.001021;1978-01-01;0.0;
43480;Japon İşi;0;0.219218;1987-11-29;0.0;Comedy, Science Fiction
43481;Korkusuz Korkak;0;0.216024;1979-01-01;0.0;
43482;Maskeli Beşler İntikam Peşinde;0;0.39084;2005-10-28;0.0;
43483;Mavi Boncuk;0;0.141288;1974-01-01;0.0;
43484;Oh Olsun;0;0.408567;1973-01-01;0.0;Comedy, Family
43485;Romantik Komedi;0;0.838318;2010-02-05;0.0;
43486;Sahte Kabadayı;0;0.683873;1976-09-01;0.0;
43487;Şabaniye;0;0.1222;1984-06-02;0.0;Romance, Comedy, Drama
43488;Salako;0;0.828423;1974-12-12;0.0;Comedy
43489;Sosyete Şaban;0;0.986037;1985-01-01;0.0;
43490;Tarkan Viking kanı;0;0.776091;1971-01-01;0.0;Adventure, Fantasy
43491;Tarzan Rıfkı;0;0.00022;1986-03-12;0.0;Comedy, Foreign
43492;Tokatçı;0;0.567282;1983-01-01;0.0;Comedy
43493;Tosun Paşa;64200;0.91597;1976-01-01;698200.0;Comedy
43494;The Trial;0;1.124287;2010-09-10;0.0;Comedy, Drama, Romance
43495;Débarquement immédiat!;0;3.909978;2016-07-13;0.0;Comedy
43496;Quo Vadis;18000000;1.212036;2001-08-30;0.0;Drama, Foreign, Romance
43497;A Dark Song;0;13.411614;2016-10-14;0.0;Drama, Horror
43498;逆光飛翔;0;1.674653;2012-09-21;0.0;Drama
43499;Гуляй, Вася!;707503;1.681316;2017-02-16;4781454.0;Comedy
43500;The Heart of the Game;0;0.003296;2005-01-01;0.0;Documentary
43501;Туман;0;0.367403;2010-05-09;0.0;Drama, War, Science Fiction
43502;Гороскоп на удачу;2800000;0.502326;2015-07-16;964206.0;Comedy, Romance
43503;My Italian Secret: The Forgotten Heroes;0;0.122358;2014-10-12;0.0;
43504;조작된 도시;0;2.358168;2017-02-09;0.0;Action
43505;형;0;1.610539;2016-11-24;0.0;Drama, Comedy
43506;Lost in the Barrens;0;0.7;1990-01-01;0.0;Drama, Family
43507;Revenge of the Creature;0;1.74278;1955-07-22;0.0;Horror, Science Fiction
43508;The Execution of Mary, Queen of Scots;0;0.938418;1895-08-28;0.0;History
43509;Le manoir du diable;0;1.53747;1896-12-24;0.0;Fantasy, Horror
43510;밀정;8620000;5.155743;2016-09-07;0.0;Action, Drama, History, Thriller
43511;The Barbershop;0;0.247013;1894-01-01;0.0;Documentary
43512;The Diary of Ellen Rimbauer;0;8.764092;2003-05-12;0.0;Drama, Horror, Mystery, Thriller
43513;Ёлки 5;0;0.789132;2016-12-22;0.0;Comedy
43514;Dangerous Men;0;0.524688;2005-09-23;0.0;Comedy
43515;Кавказская пленница!;3500000;0.524653;2014-08-21;179000.0;Romance, Comedy, Adventure
43516;Дед Мороз. Битва Магов;0;1.638546;2016-12-24;0.0;Action, Adventure, Fantasy
43517;Ne Valyay Duraka...;0;0.444896;1997-01-01;0.0;Adventure, Comedy
43518;Землетрясение;0;1.258757;2016-12-01;0.0;Drama
43519;Virtual Nightmare;0;0.853328;2000-04-13;0.0;Science Fiction, TV Movie
43520;Le Jaguar;0;2.62384;1996-10-09;0.0;Adventure
43521;Unlocked;0;13.371144;2017-04-27;0.0;Action, Thriller
43522;252 生存者あり;0;0.669505;2008-12-06;0.0;Action, Adventure, Drama
43524;Voice from the Stone;0;5.91121;2017-04-28;0.0;Drama, Mystery, Romance, Thriller
43525;Cold River;0;0.007203;1982-03-01;0.0;Adventure
43526;Small Crimes;0;7.219022;2017-04-28;0.0;Drama, Comedy, Thriller, Crime
43527;Terror Firmer;0;3.456735;1999-10-29;0.0;Comedy, Horror
43528;Na mlečnom putu;0;4.339335;2016-02-03;0.0;Comedy, Drama
43529;Kappen!;0;0.101708;2016-12-15;0.0;Drama
43530;La madriguera;0;0.018006;1969-07-14;0.0;Drama
43531;Summer School Teachers;0;0.000431;1974-08-01;0.0;Comedy
43532;Kolonya Cumhuriyeti;0;0.173603;2017-04-20;0.0;Comedy
43533;Наша Russia: Яйца судьбы;2000000;0.995285;2010-01-21;22212223.0;
43534;Мотыльки;0;0.479777;2013-04-27;0.0;Drama
43535;305;0;0.540693;2008-07-08;0.0;Comedy
43536;The Suckling;0;0.009919;1990-01-01;0.0;Horror
